usage_id,customer_id,month,feature,usage_count,plan
6715,CUST_1112,2022-09-01,Reports,8,Pro
6716,CUST_1112,2022-10-01,Dashboard,6,Pro
6717,CUST_1112,2022-10-01,Reports,9,Pro
6718,CUST_1112,2022-10-01,User Management,10,Pro
6719,CUST_1112,2022-11-01,Dashboard,8,Pro
6720,CUST_1112,2022-11-01,User Management,1,Pro
6721,CUST_1112,2022-12-01,Dashboard,6,Pro
6722,CUST_1112,2022-12-01,Reports,7,Pro
6723,CUST_1112,2022-12-01,User Management,13,Pro
6724,CUST_1112,2022-12-01,Advanced Analytics,12,Pro
6725,CUST_1112,2023-01-01,Dashboard,5,Pro
6726,CUST_1112,2023-01-01,Reports,6,Pro
6727,CUST_1112,2023-01-01,Advanced Analytics,2,Pro
6728,CUST_1112,2023-02-01,Dashboard,2,Pro
6729,CUST_1112,2023-02-01,API Access,6,Pro
6730,CUST_1112,2023-03-01,Dashboard,4,Pro
6731,CUST_1112,2023-03-01,Reports,1,Pro
6732,CUST_1112,2023-03-01,User Management,7,Pro
6733,CUST_1112,2023-03-01,API Access,8,Pro
6734,CUST_1112,2023-04-01,Dashboard,17,Enterprise
6735,CUST_1112,2023-04-01,Reports,13,Enterprise
6736,CUST_1112,2023-04-01,API Access,13,Enterprise
6737,CUST_1112,2023-05-01,Dashboard,3,Enterprise
6738,CUST_1112,2023-05-01,Reports,1,Enterprise
6739,CUST_1112,2023-05-01,User Management,7,Enterprise
6740,CUST_1112,2023-05-01,API Access,9,Enterprise
6741,CUST_1112,2023-06-01,Dashboard,19,Enterprise
6742,CUST_1112,2023-06-01,Reports,2,Enterprise
6743,CUST_1112,2023-06-01,User Management,4,Enterprise
6744,CUST_1112,2023-06-01,API Access,8,Enterprise
6745,CUST_1112,2023-06-01,Advanced Analytics,15,Enterprise
6746,CUST_1112,2023-07-01,Dashboard,3,Enterprise
6747,CUST_1112,2023-07-01,User Management,11,Enterprise
6748,CUST_1112,2023-07-01,API Access,1,Enterprise
6749,CUST_1112,2023-07-01,Advanced Analytics,4,Enterprise
6750,CUST_1112,2023-08-01,Dashboard,16,Enterprise
6751,CUST_1112,2023-08-01,Reports,20,Enterprise
6752,CUST_1112,2023-08-01,User Management,21,Enterprise
6753,CUST_1112,2023-08-01,API Access,14,Enterprise
6754,CUST_1112,2023-09-01,Dashboard,8,Enterprise
6755,CUST_1112,2023-09-01,Reports,22,Enterprise
6756,CUST_1112,2023-09-01,User Management,1,Enterprise
6757,CUST_1112,2023-09-01,API Access,27,Enterprise
6758,CUST_1112,2023-09-01,Advanced Analytics,4,Enterprise
6759,CUST_1112,2023-10-01,Dashboard,2,Enterprise
6760,CUST_1112,2023-10-01,Reports,1,Enterprise
6761,CUST_1112,2023-10-01,API Access,12,Enterprise
6762,CUST_1112,2023-11-01,Dashboard,20,Enterprise
6763,CUST_1112,2023-11-01,Reports,19,Enterprise
6764,CUST_1112,2023-11-01,User Management,2,Enterprise
6765,CUST_1112,2023-11-01,API Access,18,Enterprise
6766,CUST_1112,2023-11-01,Advanced Analytics,1,Enterprise
6767,CUST_1112,2023-12-01,Dashboard,19,Enterprise
6768,CUST_1112,2023-12-01,Reports,27,Enterprise
6769,CUST_1112,2023-12-01,User Management,2,Enterprise
6770,CUST_1112,2023-12-01,API Access,16,Enterprise
6771,CUST_1112,2023-12-01,Advanced Analytics,5,Enterprise
6772,CUST_1112,2024-01-01,Dashboard,3,Enterprise
6773,CUST_1112,2024-01-01,Reports,8,Enterprise
6774,CUST_1112,2024-01-01,User Management,3,Enterprise
6775,CUST_1112,2024-01-01,API Access,14,Enterprise
6776,CUST_1112,2024-01-01,Advanced Analytics,2,Enterprise
6777,CUST_1112,2024-02-01,Dashboard,7,Enterprise
6778,CUST_1112,2024-02-01,Reports,23,Enterprise
6779,CUST_1112,2024-02-01,User Management,25,Enterprise
6780,CUST_1112,2024-02-01,API Access,2,Enterprise
6781,CUST_1112,2024-02-01,Advanced Analytics,30,Enterprise
6782,CUST_1112,2024-03-01,Dashboard,20,Enterprise
6783,CUST_1112,2024-03-01,Reports,2,Enterprise
6784,CUST_1112,2024-03-01,User Management,4,Enterprise
6785,CUST_1112,2024-03-01,API Access,22,Enterprise
6786,CUST_1112,2024-03-01,Advanced Analytics,21,Enterprise
6787,CUST_1112,2024-04-01,Dashboard,9,Enterprise
6788,CUST_1112,2024-04-01,Reports,22,Enterprise
6789,CUST_1112,2024-04-01,User Management,24,Enterprise
6790,CUST_1112,2024-04-01,API Access,15,Enterprise
6791,CUST_1112,2024-04-01,Advanced Analytics,24,Enterprise
6792,CUST_1112,2024-05-01,Dashboard,7,Enterprise
6793,CUST_1112,2024-05-01,User Management,5,Enterprise
6794,CUST_1112,2024-05-01,Advanced Analytics,9,Enterprise
6795,CUST_1112,2024-06-01,Reports,17,Enterprise
6796,CUST_1112,2024-06-01,API Access,13,Enterprise
6797,CUST_1112,2024-06-01,Advanced Analytics,19,Enterprise
6798,CUST_1112,2024-07-01,Reports,5,Enterprise
6799,CUST_1112,2024-07-01,User Management,12,Enterprise
6800,CUST_1112,2024-07-01,API Access,14,Enterprise
6801,CUST_1112,2024-07-01,Advanced Analytics,3,Enterprise
6802,CUST_1112,2024-08-01,Dashboard,2,Enterprise
6803,CUST_1112,2024-08-01,Reports,22,Enterprise
6804,CUST_1112,2024-08-01,API Access,19,Enterprise
6805,CUST_1112,2024-08-01,Advanced Analytics,25,Enterprise
6806,CUST_1112,2024-09-01,Dashboard,26,Enterprise
6807,CUST_1112,2024-09-01,Reports,20,Enterprise
6808,CUST_1112,2024-09-01,User Management,27,Enterprise
6809,CUST_1112,2024-09-01,API Access,28,Enterprise
6810,CUST_1112,2024-09-01,Advanced Analytics,6,Enterprise
6811,CUST_1112,2024-10-01,Dashboard,10,Enterprise
6812,CUST_1112,2024-10-01,Reports,20,Enterprise
6813,CUST_1112,2024-10-01,User Management,12,Enterprise
6814,CUST_1112,2024-10-01,API Access,8,Enterprise
6815,CUST_1112,2024-11-01,Dashboard,28,Enterprise
6816,CUST_1112,2024-11-01,Reports,8,Enterprise
6817,CUST_1112,2024-11-01,API Access,32,Enterprise
6818,CUST_1112,2024-11-01,Advanced Analytics,4,Enterprise
6819,CUST_1112,2024-12-01,Dashboard,13,Enterprise
6820,CUST_1112,2024-12-01,User Management,13,Enterprise
6821,CUST_1113,2023-06-01,Dashboard,2,Basic
6822,CUST_1113,2023-07-01,Dashboard,3,Basic
6823,CUST_1113,2023-08-01,Dashboard,2,Basic
6824,CUST_1113,2023-08-01,Reports,3,Basic
6825,CUST_1113,2023-09-01,Dashboard,1,Basic
6826,CUST_1113,2023-10-01,Dashboard,1,Basic
6827,CUST_1113,2023-11-01,Dashboard,3,Basic
6828,CUST_1113,2023-12-01,Dashboard,1,Basic
6829,CUST_1113,2023-12-01,Reports,1,Basic
6830,CUST_1113,2024-01-01,Reports,1,Basic
6831,CUST_1113,2024-02-01,Dashboard,5,Basic
6832,CUST_1113,2024-02-01,Reports,1,Basic
6833,CUST_1113,2024-02-01,User Management,2,Basic
6834,CUST_1113,2024-03-01,Reports,1,Basic
6835,CUST_1113,2024-04-01,Dashboard,2,Basic
6836,CUST_1113,2024-04-01,Reports,3,Basic
6837,CUST_1113,2024-04-01,API Access,2,Basic
6838,CUST_1113,2024-05-01,Dashboard,2,Basic
6839,CUST_1113,2024-05-01,Reports,2,Basic
6840,CUST_1114,2023-04-01,Dashboard,2,Pro
6841,CUST_1114,2023-04-01,User Management,13,Pro
6842,CUST_1114,2023-05-01,Dashboard,5,Pro
6843,CUST_1114,2023-05-01,Reports,9,Pro
6844,CUST_1114,2023-05-01,User Management,15,Pro
6845,CUST_1114,2023-05-01,Advanced Analytics,7,Pro
6846,CUST_1114,2023-06-01,Dashboard,10,Pro
6847,CUST_1114,2023-06-01,Reports,4,Pro
6848,CUST_1114,2023-06-01,User Management,3,Pro
6849,CUST_1114,2023-06-01,API Access,8,Pro
6850,CUST_1114,2023-06-01,Advanced Analytics,8,Pro
6851,CUST_1114,2023-07-01,Dashboard,8,Pro
6852,CUST_1114,2023-07-01,Advanced Analytics,8,Pro
6853,CUST_1114,2023-08-01,Dashboard,9,Pro
6854,CUST_1114,2023-08-01,Reports,5,Pro
6855,CUST_1114,2023-08-01,User Management,10,Pro
6856,CUST_1114,2023-09-01,Dashboard,3,Pro
6857,CUST_1114,2023-09-01,Reports,8,Pro
6858,CUST_1114,2023-09-01,User Management,5,Pro
6859,CUST_1114,2023-09-01,Advanced Analytics,1,Pro
6860,CUST_1114,2023-10-01,Dashboard,2,Pro
6861,CUST_1114,2023-10-01,Reports,8,Pro
6862,CUST_1114,2023-10-01,User Management,7,Pro
6863,CUST_1114,2023-10-01,Advanced Analytics,3,Pro
6864,CUST_1114,2023-11-01,Dashboard,8,Pro
6865,CUST_1114,2023-11-01,Reports,4,Pro
6866,CUST_1114,2023-11-01,User Management,1,Pro
6867,CUST_1114,2023-11-01,API Access,3,Pro
6868,CUST_1114,2023-12-01,Dashboard,3,Pro
6869,CUST_1114,2023-12-01,Reports,6,Pro
6870,CUST_1114,2023-12-01,User Management,11,Pro
6871,CUST_1114,2024-01-01,Dashboard,1,Pro
6872,CUST_1114,2024-01-01,Reports,8,Pro
6873,CUST_1114,2024-02-01,Dashboard,3,Pro
6874,CUST_1114,2024-02-01,Reports,4,Pro
6875,CUST_1114,2024-02-01,User Management,6,Pro
6876,CUST_1114,2024-02-01,API Access,3,Pro
6877,CUST_1114,2024-02-01,Advanced Analytics,4,Pro
6878,CUST_1114,2024-03-01,Dashboard,1,Pro
6879,CUST_1114,2024-03-01,Reports,2,Pro
6880,CUST_1114,2024-03-01,User Management,7,Pro
6881,CUST_1114,2024-03-01,Advanced Analytics,1,Pro
6882,CUST_1114,2024-04-01,Dashboard,14,Pro
6883,CUST_1114,2024-04-01,User Management,10,Pro
6884,CUST_1114,2024-04-01,Advanced Analytics,14,Pro
6885,CUST_1114,2024-05-01,Dashboard,7,Pro
6886,CUST_1114,2024-05-01,Reports,2,Pro
6887,CUST_1114,2024-06-01,Dashboard,14,Pro
6888,CUST_1114,2024-06-01,User Management,12,Pro
6889,CUST_1114,2024-06-01,API Access,1,Pro
6890,CUST_1114,2024-06-01,Advanced Analytics,2,Pro
6891,CUST_1114,2024-07-01,Dashboard,5,Pro
6892,CUST_1114,2024-07-01,Reports,9,Pro
6893,CUST_1114,2024-07-01,API Access,6,Pro
6894,CUST_1114,2024-08-01,Dashboard,1,Pro
6895,CUST_1114,2024-08-01,Reports,1,Pro
6896,CUST_1114,2024-08-01,User Management,4,Pro
6897,CUST_1114,2024-08-01,Advanced Analytics,9,Pro
6898,CUST_1114,2024-09-01,Dashboard,1,Pro
6899,CUST_1114,2024-09-01,Reports,5,Pro
6900,CUST_1114,2024-09-01,User Management,2,Pro
6901,CUST_1114,2024-10-01,Dashboard,1,Pro
6902,CUST_1114,2024-10-01,Reports,4,Pro
6903,CUST_1114,2024-10-01,User Management,1,Pro
6904,CUST_1114,2024-10-01,API Access,7,Pro
6905,CUST_1114,2024-10-01,Advanced Analytics,5,Pro
6906,CUST_1114,2024-11-01,Dashboard,2,Pro
6907,CUST_1114,2024-11-01,Reports,5,Pro
6908,CUST_1114,2024-11-01,API Access,7,Pro
6909,CUST_1114,2024-11-01,Advanced Analytics,7,Pro
6910,CUST_1114,2024-12-01,Dashboard,10,Pro
6911,CUST_1114,2024-12-01,Reports,14,Pro
6912,CUST_1115,2022-05-01,Reports,2,Pro
6913,CUST_1115,2022-05-01,API Access,2,Pro
6914,CUST_1115,2022-06-01,Dashboard,11,Enterprise
6915,CUST_1115,2022-06-01,Reports,4,Enterprise
6916,CUST_1115,2022-06-01,User Management,18,Enterprise
6917,CUST_1115,2022-06-01,API Access,13,Enterprise
6918,CUST_1115,2022-07-01,Dashboard,14,Enterprise
6919,CUST_1115,2022-07-01,Reports,3,Enterprise
6920,CUST_1115,2022-07-01,User Management,6,Enterprise
6921,CUST_1115,2022-07-01,API Access,16,Enterprise
6922,CUST_1115,2022-07-01,Advanced Analytics,5,Enterprise
6923,CUST_1115,2022-08-01,Dashboard,18,Enterprise
6924,CUST_1115,2022-08-01,Reports,19,Enterprise
6925,CUST_1115,2022-08-01,User Management,8,Enterprise
6926,CUST_1115,2022-08-01,API Access,16,Enterprise
6927,CUST_1115,2022-08-01,Advanced Analytics,17,Enterprise
6928,CUST_1115,2022-09-01,Dashboard,5,Enterprise
6929,CUST_1115,2022-09-01,Reports,2,Enterprise
6930,CUST_1115,2022-09-01,User Management,10,Enterprise
6931,CUST_1115,2022-09-01,API Access,5,Enterprise
6932,CUST_1115,2022-09-01,Advanced Analytics,15,Enterprise
6933,CUST_1115,2022-10-01,Dashboard,11,Enterprise
6934,CUST_1115,2022-10-01,Reports,19,Enterprise
6935,CUST_1115,2022-10-01,User Management,2,Enterprise
6936,CUST_1115,2022-10-01,API Access,12,Enterprise
6937,CUST_1115,2022-11-01,Dashboard,12,Enterprise
6938,CUST_1115,2022-11-01,Reports,6,Enterprise
6939,CUST_1115,2022-11-01,API Access,11,Enterprise
6940,CUST_1115,2022-12-01,Dashboard,7,Enterprise
6941,CUST_1115,2022-12-01,Reports,18,Enterprise
6942,CUST_1115,2022-12-01,User Management,15,Enterprise
6943,CUST_1115,2022-12-01,API Access,3,Enterprise
6944,CUST_1115,2022-12-01,Advanced Analytics,10,Enterprise
6945,CUST_1115,2023-01-01,Dashboard,7,Enterprise
6946,CUST_1115,2023-01-01,Reports,15,Enterprise
6947,CUST_1115,2023-01-01,User Management,8,Enterprise
6948,CUST_1115,2023-01-01,API Access,27,Enterprise
6949,CUST_1115,2023-01-01,Advanced Analytics,5,Enterprise
6950,CUST_1115,2023-02-01,Dashboard,9,Enterprise
6951,CUST_1115,2023-02-01,Reports,28,Enterprise
6952,CUST_1115,2023-02-01,User Management,28,Enterprise
6953,CUST_1115,2023-02-01,API Access,7,Enterprise
6954,CUST_1115,2023-02-01,Advanced Analytics,7,Enterprise
6955,CUST_1115,2023-03-01,Dashboard,15,Enterprise
6956,CUST_1115,2023-03-01,Reports,6,Enterprise
6957,CUST_1115,2023-03-01,User Management,14,Enterprise
6958,CUST_1115,2023-03-01,API Access,19,Enterprise
6959,CUST_1115,2023-03-01,Advanced Analytics,8,Enterprise
6960,CUST_1115,2023-04-01,Dashboard,6,Enterprise
6961,CUST_1115,2023-04-01,Reports,9,Enterprise
6962,CUST_1115,2023-04-01,User Management,1,Enterprise
6963,CUST_1115,2023-04-01,Advanced Analytics,18,Enterprise
6964,CUST_1115,2023-05-01,Dashboard,10,Enterprise
6965,CUST_1115,2023-05-01,Reports,20,Enterprise
6966,CUST_1115,2023-05-01,User Management,12,Enterprise
6967,CUST_1115,2023-05-01,Advanced Analytics,4,Enterprise
6968,CUST_1115,2023-06-01,Dashboard,7,Enterprise
6969,CUST_1115,2023-06-01,API Access,3,Enterprise
6970,CUST_1115,2023-07-01,Dashboard,6,Enterprise
6971,CUST_1115,2023-07-01,Reports,1,Enterprise
6972,CUST_1115,2023-07-01,User Management,24,Enterprise
6973,CUST_1115,2023-07-01,API Access,14,Enterprise
6974,CUST_1115,2023-07-01,Advanced Analytics,11,Enterprise
6975,CUST_1115,2023-08-01,Dashboard,4,Enterprise
6976,CUST_1115,2023-08-01,Reports,12,Enterprise
6977,CUST_1115,2023-08-01,User Management,21,Enterprise
6978,CUST_1115,2023-08-01,API Access,1,Enterprise
6979,CUST_1115,2023-08-01,Advanced Analytics,4,Enterprise
6980,CUST_1115,2023-09-01,Dashboard,22,Enterprise
6981,CUST_1115,2023-09-01,Reports,17,Enterprise
6982,CUST_1115,2023-09-01,User Management,8,Enterprise
6983,CUST_1115,2023-09-01,API Access,5,Enterprise
6984,CUST_1116,2022-07-01,Dashboard,11,Pro
6985,CUST_1116,2022-07-01,Reports,6,Pro
6986,CUST_1116,2022-07-01,User Management,3,Pro
6987,CUST_1116,2022-07-01,API Access,13,Pro
6988,CUST_1116,2022-08-01,Dashboard,10,Pro
6989,CUST_1116,2022-08-01,Reports,4,Pro
6990,CUST_1116,2022-09-01,Dashboard,9,Pro
6991,CUST_1116,2022-09-01,Reports,7,Pro
6992,CUST_1116,2022-09-01,API Access,2,Pro
6993,CUST_1116,2022-09-01,Advanced Analytics,11,Pro
6994,CUST_1116,2022-10-01,Dashboard,3,Pro
6995,CUST_1116,2022-10-01,Reports,7,Pro
6996,CUST_1116,2022-10-01,User Management,9,Pro
6997,CUST_1116,2022-10-01,API Access,10,Pro
6998,CUST_1116,2022-11-01,Dashboard,3,Pro
6999,CUST_1116,2022-11-01,Reports,9,Pro
7000,CUST_1116,2022-11-01,User Management,2,Pro
7001,CUST_1116,2022-12-01,Dashboard,3,Pro
7002,CUST_1116,2022-12-01,Reports,10,Pro
7003,CUST_1116,2023-01-01,Dashboard,13,Pro
7004,CUST_1116,2023-01-01,Reports,13,Pro
7005,CUST_1116,2023-01-01,User Management,10,Pro
7006,CUST_1116,2023-01-01,API Access,7,Pro
7007,CUST_1116,2023-02-01,Dashboard,13,Pro
7008,CUST_1116,2023-02-01,User Management,2,Pro
7009,CUST_1116,2023-02-01,Advanced Analytics,4,Pro
7010,CUST_1116,2023-03-01,Dashboard,12,Pro
7011,CUST_1116,2023-03-01,Reports,13,Pro
7012,CUST_1116,2023-03-01,User Management,1,Pro
7013,CUST_1116,2023-04-01,Dashboard,2,Pro
7014,CUST_1116,2023-04-01,Reports,7,Pro
7015,CUST_1116,2023-04-01,User Management,9,Pro
7016,CUST_1116,2023-04-01,API Access,6,Pro
7017,CUST_1116,2023-05-01,Dashboard,4,Pro
7018,CUST_1116,2023-05-01,Reports,2,Pro
7019,CUST_1116,2023-05-01,API Access,12,Pro
7020,CUST_1116,2023-05-01,Advanced Analytics,4,Pro
7021,CUST_1116,2023-06-01,Dashboard,7,Pro
7022,CUST_1116,2023-06-01,Reports,3,Pro
7023,CUST_1116,2023-06-01,User Management,7,Pro
7024,CUST_1116,2023-06-01,Advanced Analytics,4,Pro
7025,CUST_1116,2023-07-01,Dashboard,1,Pro
7026,CUST_1116,2023-07-01,Reports,10,Pro
7027,CUST_1116,2023-07-01,User Management,1,Pro
7028,CUST_1116,2023-07-01,Advanced Analytics,5,Pro
7029,CUST_1116,2023-08-01,Dashboard,1,Pro
7030,CUST_1116,2023-08-01,Reports,3,Pro
7031,CUST_1116,2023-08-01,User Management,6,Pro
7032,CUST_1116,2023-09-01,Dashboard,8,Pro
7033,CUST_1116,2023-09-01,Reports,15,Pro
7034,CUST_1116,2023-09-01,API Access,8,Pro
7035,CUST_1116,2023-10-01,Dashboard,6,Pro
7036,CUST_1116,2023-10-01,Reports,4,Pro
7037,CUST_1116,2023-10-01,User Management,7,Pro
7038,CUST_1116,2023-10-01,Advanced Analytics,5,Pro
7039,CUST_1116,2023-11-01,Dashboard,11,Pro
7040,CUST_1116,2023-11-01,Reports,12,Pro
7041,CUST_1116,2023-11-01,User Management,13,Pro
7042,CUST_1116,2023-12-01,Reports,12,Pro
7043,CUST_1116,2023-12-01,User Management,3,Pro
7044,CUST_1116,2023-12-01,Advanced Analytics,10,Pro
7045,CUST_1116,2024-01-01,Dashboard,2,Pro
7046,CUST_1116,2024-01-01,Reports,5,Pro
7047,CUST_1116,2024-01-01,Advanced Analytics,6,Pro
7048,CUST_1116,2024-02-01,Dashboard,1,Pro
7049,CUST_1116,2024-02-01,Reports,4,Pro
7050,CUST_1116,2024-03-01,Dashboard,2,Pro
7051,CUST_1116,2024-03-01,Reports,1,Pro
7052,CUST_1116,2024-03-01,User Management,4,Pro
7053,CUST_1116,2024-03-01,Advanced Analytics,3,Pro
7054,CUST_1116,2024-04-01,Dashboard,7,Pro
7055,CUST_1116,2024-04-01,Reports,8,Pro
7056,CUST_1116,2024-04-01,User Management,3,Pro
7057,CUST_1116,2024-05-01,Reports,7,Pro
7058,CUST_1116,2024-05-01,API Access,8,Pro
7059,CUST_1116,2024-06-01,Dashboard,6,Pro
7060,CUST_1116,2024-06-01,Reports,4,Pro
7061,CUST_1116,2024-06-01,User Management,9,Pro
7062,CUST_1116,2024-07-01,Dashboard,1,Pro
7063,CUST_1116,2024-07-01,User Management,7,Pro
7064,CUST_1116,2024-07-01,API Access,5,Pro
7065,CUST_1116,2024-08-01,Dashboard,7,Pro
7066,CUST_1116,2024-08-01,Reports,2,Pro
7067,CUST_1116,2024-08-01,User Management,8,Pro
7068,CUST_1116,2024-09-01,Dashboard,2,Pro
7069,CUST_1116,2024-09-01,Reports,1,Pro
7070,CUST_1116,2024-10-01,Dashboard,2,Pro
7071,CUST_1116,2024-10-01,Reports,6,Pro
7072,CUST_1116,2024-10-01,API Access,9,Pro
7073,CUST_1116,2024-11-01,Dashboard,7,Pro
7074,CUST_1116,2024-11-01,Reports,1,Pro
7075,CUST_1116,2024-11-01,User Management,1,Pro
7076,CUST_1116,2024-11-01,API Access,8,Pro
7077,CUST_1116,2024-12-01,Dashboard,10,Pro
7078,CUST_1116,2024-12-01,Reports,4,Pro
7079,CUST_1117,2023-04-01,Dashboard,3,Pro
7080,CUST_1117,2023-04-01,Reports,10,Pro
7081,CUST_1117,2023-04-01,API Access,6,Pro
7082,CUST_1117,2023-05-01,Dashboard,4,Pro
7083,CUST_1117,2023-05-01,Reports,7,Pro
7084,CUST_1117,2023-05-01,User Management,6,Pro
7085,CUST_1117,2023-05-01,API Access,4,Pro
7086,CUST_1117,2023-06-01,Dashboard,6,Pro
7087,CUST_1117,2023-06-01,Reports,4,Pro
7088,CUST_1117,2023-06-01,API Access,4,Pro
7089,CUST_1117,2023-07-01,Dashboard,3,Pro
7090,CUST_1117,2023-07-01,Reports,6,Pro
7091,CUST_1117,2023-07-01,User Management,4,Pro
7092,CUST_1117,2023-07-01,API Access,9,Pro
7093,CUST_1117,2023-08-01,Dashboard,7,Pro
7094,CUST_1117,2023-08-01,Reports,7,Pro
7095,CUST_1117,2023-08-01,User Management,2,Pro
7096,CUST_1117,2023-09-01,Dashboard,3,Pro
7097,CUST_1117,2023-09-01,Reports,1,Pro
7098,CUST_1117,2023-09-01,User Management,7,Pro
7099,CUST_1117,2023-10-01,Dashboard,2,Pro
7100,CUST_1117,2023-10-01,Reports,5,Pro
7101,CUST_1117,2023-11-01,Dashboard,8,Pro
7102,CUST_1117,2023-11-01,Reports,1,Pro
7103,CUST_1117,2023-11-01,Advanced Analytics,8,Pro
7104,CUST_1117,2023-12-01,Dashboard,15,Pro
7105,CUST_1117,2023-12-01,Reports,6,Pro
7106,CUST_1117,2023-12-01,User Management,5,Pro
7107,CUST_1117,2023-12-01,Advanced Analytics,10,Pro
7108,CUST_1117,2024-01-01,Dashboard,10,Pro
7109,CUST_1117,2024-01-01,Reports,11,Pro
7110,CUST_1117,2024-02-01,Dashboard,7,Pro
7111,CUST_1117,2024-02-01,User Management,7,Pro
7112,CUST_1117,2024-03-01,Dashboard,7,Pro
7113,CUST_1117,2024-03-01,Reports,12,Pro
7114,CUST_1117,2024-03-01,User Management,10,Pro
7115,CUST_1117,2024-03-01,API Access,7,Pro
7116,CUST_1117,2024-04-01,Dashboard,3,Pro
7117,CUST_1117,2024-04-01,Reports,8,Pro
7118,CUST_1117,2024-04-01,User Management,8,Pro
7119,CUST_1117,2024-05-01,Dashboard,4,Pro
7120,CUST_1117,2024-05-01,Reports,5,Pro
7121,CUST_1117,2024-05-01,User Management,11,Pro
7122,CUST_1117,2024-05-01,API Access,8,Pro
7123,CUST_1117,2024-06-01,Reports,2,Pro
7124,CUST_1117,2024-06-01,User Management,6,Pro
7125,CUST_1117,2024-06-01,API Access,4,Pro
7126,CUST_1117,2024-07-01,Dashboard,12,Pro
7127,CUST_1117,2024-07-01,Reports,8,Pro
7128,CUST_1117,2024-07-01,User Management,9,Pro
7129,CUST_1117,2024-08-01,Dashboard,7,Pro
7130,CUST_1117,2024-09-01,Dashboard,8,Pro
7131,CUST_1117,2024-09-01,User Management,8,Pro
7132,CUST_1117,2024-10-01,Dashboard,5,Pro
7133,CUST_1117,2024-10-01,Reports,4,Pro
7134,CUST_1117,2024-11-01,Dashboard,6,Pro
7135,CUST_1117,2024-11-01,User Management,4,Pro
7136,CUST_1117,2024-12-01,Dashboard,1,Pro
7137,CUST_1117,2024-12-01,Reports,10,Pro
7138,CUST_1117,2024-12-01,Advanced Analytics,3,Pro
7139,CUST_1118,2022-10-01,Dashboard,3,Basic
7140,CUST_1118,2022-10-01,Reports,5,Basic
7141,CUST_1118,2022-10-01,Advanced Analytics,5,Basic
7142,CUST_1118,2022-11-01,Dashboard,4,Basic
7143,CUST_1118,2022-11-01,Reports,2,Basic
7144,CUST_1119,2023-01-01,Dashboard,6,Pro
7145,CUST_1119,2023-01-01,Reports,8,Pro
7146,CUST_1119,2023-01-01,User Management,4,Pro
7147,CUST_1119,2023-01-01,API Access,3,Pro
7148,CUST_1119,2023-02-01,Dashboard,11,Pro
7149,CUST_1119,2023-02-01,Reports,2,Pro
7150,CUST_1119,2023-03-01,Dashboard,4,Pro
7151,CUST_1119,2023-03-01,Reports,10,Pro
7152,CUST_1119,2023-03-01,User Management,2,Pro
7153,CUST_1119,2023-03-01,API Access,9,Pro
7154,CUST_1119,2023-04-01,Dashboard,1,Basic
7155,CUST_1119,2023-04-01,Reports,2,Basic
7156,CUST_1119,2023-05-01,Dashboard,6,Basic
7157,CUST_1119,2023-06-01,Dashboard,4,Basic
7158,CUST_1119,2023-06-01,User Management,2,Basic
7159,CUST_1119,2023-07-01,Dashboard,8,Pro
7160,CUST_1119,2023-07-01,Reports,8,Pro
7161,CUST_1119,2023-07-01,Advanced Analytics,7,Pro
7162,CUST_1119,2023-08-01,Dashboard,5,Pro
7163,CUST_1119,2023-08-01,Reports,9,Pro
7164,CUST_1119,2023-08-01,User Management,7,Pro
7165,CUST_1119,2023-08-01,Advanced Analytics,6,Pro
7166,CUST_1119,2023-09-01,Dashboard,9,Pro
7167,CUST_1119,2023-09-01,Reports,4,Pro
7168,CUST_1119,2023-09-01,User Management,8,Pro
7169,CUST_1119,2023-10-01,Dashboard,12,Pro
7170,CUST_1119,2023-10-01,Reports,12,Pro
7171,CUST_1119,2023-10-01,User Management,11,Pro
7172,CUST_1119,2023-10-01,API Access,12,Pro
7173,CUST_1119,2023-10-01,Advanced Analytics,9,Pro
7174,CUST_1119,2023-11-01,Dashboard,6,Enterprise
7175,CUST_1119,2023-11-01,Reports,7,Enterprise
7176,CUST_1119,2023-11-01,API Access,28,Enterprise
7177,CUST_1119,2023-11-01,Advanced Analytics,23,Enterprise
7178,CUST_1119,2023-12-01,Dashboard,12,Enterprise
7179,CUST_1119,2023-12-01,Reports,14,Enterprise
7180,CUST_1119,2023-12-01,User Management,14,Enterprise
7181,CUST_1119,2023-12-01,API Access,9,Enterprise
7182,CUST_1119,2023-12-01,Advanced Analytics,1,Enterprise
7183,CUST_1119,2024-01-01,Dashboard,5,Enterprise
7184,CUST_1119,2024-01-01,Reports,1,Enterprise
7185,CUST_1119,2024-01-01,User Management,8,Enterprise
7186,CUST_1119,2024-02-01,Dashboard,24,Enterprise
7187,CUST_1119,2024-02-01,Reports,9,Enterprise
7188,CUST_1119,2024-02-01,User Management,24,Enterprise
7189,CUST_1119,2024-02-01,API Access,12,Enterprise
7190,CUST_1119,2024-02-01,Advanced Analytics,3,Enterprise
7191,CUST_1119,2024-03-01,Dashboard,15,Enterprise
7192,CUST_1119,2024-03-01,Reports,16,Enterprise
7193,CUST_1119,2024-03-01,User Management,4,Enterprise
7194,CUST_1119,2024-03-01,API Access,22,Enterprise
7195,CUST_1119,2024-03-01,Advanced Analytics,8,Enterprise
7196,CUST_1119,2024-04-01,Dashboard,1,Enterprise
