order_id,customer_id,order_date,subscription_type,plan_type,revenue,profit,order_type
ORD_726,CUST_1068,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_727,CUST_1068,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_728,CUST_1068,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_729,CUST_1068,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_730,CUST_1068,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_731,CUST_1068,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_732,CUST_1068,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_733,CUST_1068,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_734,CUST_1068,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_735,CUST_1068,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_736,CUST_1068,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_737,CUST_1068,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_738,CUST_1068,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_739,CUST_1069,2023-02-27,annual,Basic,600,450.0,initial
ORD_740,CUST_1069,2024-02-01,annual,Basic,600,450.0,renewal
ORD_741,CUST_1070,2022-03-24,annual,Pro,1440,1152.0,initial
ORD_742,CUST_1070,2023-03-01,annual,Pro,1440,1152.0,renewal
ORD_743,CUST_1070,2024-03-01,annual,Pro,1440,1152.0,renewal
ORD_744,CUST_1071,2022-04-02,monthly,Basic,75,56.25,initial
ORD_745,CUST_1071,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_746,CUST_1071,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_747,CUST_1071,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_748,CUST_1071,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_749,CUST_1071,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_750,CUST_1071,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_751,CUST_1071,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_752,CUST_1071,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_753,CUST_1071,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_754,CUST_1071,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_755,CUST_1071,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_756,CUST_1071,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_757,CUST_1071,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_758,CUST_1071,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_759,CUST_1071,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_760,CUST_1071,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_761,CUST_1071,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_762,CUST_1071,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_763,CUST_1071,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_764,CUST_1071,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_765,CUST_1071,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_766,CUST_1071,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_767,CUST_1071,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_768,CUST_1071,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_769,CUST_1071,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_770,CUST_1071,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_771,CUST_1071,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_772,CUST_1071,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_773,CUST_1071,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_774,CUST_1071,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_775,CUST_1071,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_776,CUST_1071,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_777,CUST_1071,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_778,CUST_1072,2022-01-14,annual,Basic,600,450.0,initial
ORD_779,CUST_1072,2023-01-01,annual,Basic,600,450.0,renewal
ORD_780,CUST_1073,2022-11-25,annual,Basic,600,450.0,initial
ORD_781,CUST_1074,2022-05-23,annual,Enterprise,3600,3060.0,initial
ORD_782,CUST_1074,2023-05-01,annual,Enterprise,3600,3060.0,renewal
ORD_783,CUST_1074,2024-05-01,annual,Enterprise,3600,3060.0,renewal
ORD_784,CUST_1075,2022-04-29,annual,Enterprise,3600,3060.0,initial
ORD_785,CUST_1076,2022-09-25,monthly,Basic,75,56.25,initial
ORD_786,CUST_1076,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_787,CUST_1076,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_788,CUST_1076,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_789,CUST_1076,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_790,CUST_1076,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_791,CUST_1076,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_792,CUST_1076,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_793,CUST_1076,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_794,CUST_1076,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_795,CUST_1077,2022-06-27,monthly,Basic,75,56.25,initial
ORD_796,CUST_1077,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_797,CUST_1077,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_798,CUST_1077,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_799,CUST_1077,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_800,CUST_1077,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_801,CUST_1077,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_802,CUST_1077,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_803,CUST_1077,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_804,CUST_1077,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_805,CUST_1077,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_806,CUST_1077,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_807,CUST_1077,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_808,CUST_1077,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_809,CUST_1077,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_810,CUST_1077,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_811,CUST_1077,2023-10-01,monthly,Basic,75,56.25,recurring
ORD_812,CUST_1077,2023-11-01,monthly,Basic,75,56.25,recurring
ORD_813,CUST_1077,2023-12-01,monthly,Basic,75,56.25,recurring
ORD_814,CUST_1077,2024-01-01,monthly,Basic,75,56.25,recurring
ORD_815,CUST_1077,2024-02-01,monthly,Basic,75,56.25,recurring
ORD_816,CUST_1077,2024-03-01,monthly,Basic,75,56.25,recurring
ORD_817,CUST_1077,2024-04-01,monthly,Basic,75,56.25,recurring
ORD_818,CUST_1077,2024-05-01,monthly,Basic,75,56.25,recurring
ORD_819,CUST_1077,2024-06-01,monthly,Basic,75,56.25,recurring
ORD_820,CUST_1077,2024-07-01,monthly,Basic,75,56.25,recurring
ORD_821,CUST_1077,2024-08-01,monthly,Basic,75,56.25,recurring
ORD_822,CUST_1077,2024-09-01,monthly,Basic,75,56.25,recurring
ORD_823,CUST_1077,2024-10-01,monthly,Basic,75,56.25,recurring
ORD_824,CUST_1077,2024-11-01,monthly,Basic,75,56.25,recurring
ORD_825,CUST_1077,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_826,CUST_1077,2025-01-01,monthly,Basic,75,56.25,recurring
ORD_827,CUST_1078,2022-06-13,monthly,Basic,75,56.25,initial
ORD_828,CUST_1078,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_829,CUST_1078,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_830,CUST_1078,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_831,CUST_1078,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_832,CUST_1078,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_833,CUST_1078,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_834,CUST_1078,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_835,CUST_1078,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_836,CUST_1078,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_837,CUST_1078,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_838,CUST_1078,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_839,CUST_1078,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_840,CUST_1078,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_841,CUST_1078,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_842,CUST_1078,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_843,CUST_1078,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_844,CUST_1078,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_845,CUST_1078,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_846,CUST_1078,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_847,CUST_1078,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_848,CUST_1078,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_849,CUST_1078,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_850,CUST_1078,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_851,CUST_1078,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_852,CUST_1078,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_853,CUST_1078,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_854,CUST_1078,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_855,CUST_1078,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_856,CUST_1078,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_857,CUST_1078,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_858,CUST_1078,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_859,CUST_1079,2023-01-22,annual,Basic,600,450.0,initial
ORD_860,CUST_1079,2024-01-01,annual,Pro,1440,1152.0,renewal
ORD_861,CUST_1080,2022-05-19,annual,Basic,600,450.0,initial
ORD_862,CUST_1080,2023-05-01,annual,Basic,600,450.0,renewal
ORD_863,CUST_1080,2024-05-01,annual,Pro,1440,1152.0,renewal
ORD_864,CUST_1081,2022-08-11,annual,Basic,600,450.0,initial
ORD_865,CUST_1081,2023-08-01,annual,Basic,600,450.0,renewal
ORD_866,CUST_1081,2024-08-01,annual,Basic,600,450.0,renewal
ORD_867,CUST_1082,2022-02-10,monthly,Pro,135,108.0,initial
ORD_868,CUST_1082,2022-03-01,monthly,Pro,135,108.0,recurring
ORD_869,CUST_1082,2022-04-01,monthly,Pro,135,108.0,recurring
ORD_870,CUST_1082,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_871,CUST_1082,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_872,CUST_1082,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_873,CUST_1082,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_874,CUST_1082,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_875,CUST_1082,2022-10-01,monthly,Enterprise,315,267.75,recurring
ORD_876,CUST_1082,2022-11-01,monthly,Enterprise,315,267.75,recurring
ORD_877,CUST_1082,2022-12-01,monthly,Enterprise,315,267.75,recurring
ORD_878,CUST_1082,2023-01-01,monthly,Enterprise,315,267.75,recurring
ORD_879,CUST_1082,2023-02-01,monthly,Enterprise,315,267.75,recurring
ORD_880,CUST_1082,2023-03-01,monthly,Enterprise,315,267.75,recurring
ORD_881,CUST_1082,2023-04-01,monthly,Enterprise,315,267.75,recurring
ORD_882,CUST_1082,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_883,CUST_1082,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_884,CUST_1082,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_885,CUST_1082,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_886,CUST_1082,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_887,CUST_1082,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_888,CUST_1082,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_889,CUST_1082,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_890,CUST_1082,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_891,CUST_1082,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_892,CUST_1082,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_893,CUST_1082,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_894,CUST_1082,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_895,CUST_1082,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_896,CUST_1082,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_897,CUST_1082,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_898,CUST_1082,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_899,CUST_1082,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_900,CUST_1082,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_901,CUST_1082,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_902,CUST_1082,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_903,CUST_1083,2022-04-22,annual,Basic,600,450.0,initial
ORD_904,CUST_1084,2022-01-05,annual,Basic,600,450.0,initial
ORD_905,CUST_1084,2023-01-01,annual,Pro,1440,1152.0,renewal
ORD_906,CUST_1085,2022-01-28,annual,Pro,1440,1152.0,initial
ORD_907,CUST_1085,2023-01-01,annual,Pro,1440,1152.0,renewal
ORD_908,CUST_1085,2024-01-01,annual,Pro,1440,1152.0,renewal
ORD_909,CUST_1086,2022-01-05,monthly,Pro,135,108.0,initial
ORD_910,CUST_1086,2022-02-01,monthly,Pro,135,108.0,recurring
ORD_911,CUST_1086,2022-03-01,monthly,Pro,135,108.0,recurring
ORD_912,CUST_1086,2022-04-01,monthly,Pro,135,108.0,recurring
ORD_913,CUST_1086,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_914,CUST_1086,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_915,CUST_1086,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_916,CUST_1086,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_917,CUST_1086,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_918,CUST_1086,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_919,CUST_1086,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_920,CUST_1086,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_921,CUST_1086,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_922,CUST_1086,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_923,CUST_1086,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_924,CUST_1086,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_925,CUST_1086,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_926,CUST_1086,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_927,CUST_1086,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_928,CUST_1086,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_929,CUST_1086,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_930,CUST_1086,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_931,CUST_1086,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_932,CUST_1087,2022-12-20,annual,Basic,600,450.0,initial
ORD_933,CUST_1087,2023-12-01,annual,Basic,600,450.0,renewal
ORD_934,CUST_1087,2024-12-01,annual,Basic,600,450.0,renewal
ORD_935,CUST_1088,2022-10-30,annual,Basic,600,450.0,initial
ORD_936,CUST_1089,2022-12-31,monthly,Pro,135,108.0,initial
ORD_937,CUST_1089,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_938,CUST_1089,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_939,CUST_1089,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_940,CUST_1089,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_941,CUST_1089,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_942,CUST_1089,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_943,CUST_1089,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_944,CUST_1089,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_945,CUST_1089,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_946,CUST_1089,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_947,CUST_1089,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_948,CUST_1089,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_949,CUST_1089,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_950,CUST_1089,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_951,CUST_1089,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_952,CUST_1089,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_953,CUST_1089,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_954,CUST_1090,2023-04-16,annual,Pro,1440,1152.0,initial
ORD_955,CUST_1090,2024-04-01,annual,Pro,1440,1152.0,renewal
ORD_956,CUST_1091,2022-11-30,annual,Pro,1440,1152.0,initial
ORD_957,CUST_1091,2023-11-01,annual,Basic,600,450.0,renewal
ORD_958,CUST_1091,2024-11-01,annual,Basic,600,450.0,renewal
ORD_959,CUST_1092,2022-05-01,annual,Basic,600,450.0,initial
ORD_960,CUST_1092,2023-05-01,annual,Basic,600,450.0,renewal
ORD_961,CUST_1093,2022-01-24,annual,Basic,600,450.0,initial
ORD_962,CUST_1094,2023-05-31,annual,Basic,600,450.0,initial
ORD_963,CUST_1094,2024-05-01,annual,Basic,600,450.0,renewal
ORD_964,CUST_1095,2023-02-08,monthly,Enterprise,315,267.75,initial
ORD_965,CUST_1095,2023-03-01,monthly,Enterprise,315,267.75,recurring
ORD_966,CUST_1095,2023-04-01,monthly,Enterprise,315,267.75,recurring
ORD_967,CUST_1095,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_968,CUST_1095,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_969,CUST_1095,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_970,CUST_1095,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_971,CUST_1095,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_972,CUST_1095,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_973,CUST_1095,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_974,CUST_1095,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_975,CUST_1095,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_976,CUST_1095,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_977,CUST_1095,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_978,CUST_1095,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_979,CUST_1095,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_980,CUST_1095,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_981,CUST_1095,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_982,CUST_1095,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_983,CUST_1095,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_984,CUST_1095,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_985,CUST_1095,2024-11-01,monthly,Enterprise,315,267.75,recurring
ORD_986,CUST_1095,2024-12-01,monthly,Enterprise,315,267.75,recurring
ORD_987,CUST_1096,2022-12-14,annual,Enterprise,3600,3060.0,initial
ORD_988,CUST_1096,2023-12-01,annual,Enterprise,3600,3060.0,renewal
ORD_989,CUST_1096,2024-12-01,annual,Enterprise,3600,3060.0,renewal
ORD_990,CUST_1097,2022-11-21,monthly,Basic,75,56.25,initial
ORD_991,CUST_1097,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_992,CUST_1097,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_993,CUST_1097,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_994,CUST_1097,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_995,CUST_1097,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_996,CUST_1098,2022-06-22,annual,Enterprise,3600,3060.0,initial
ORD_997,CUST_1098,2023-06-01,annual,Enterprise,3600,3060.0,renewal
ORD_998,CUST_1098,2024-06-01,annual,Enterprise,3600,3060.0,renewal
ORD_999,CUST_1099,2023-03-11,annual,Basic,600,450.0,initial
ORD_1000,CUST_1100,2022-05-16,annual,Pro,1440,1152.0,initial
ORD_1001,CUST_1100,2023-05-01,annual,Pro,1440,1152.0,renewal
ORD_1002,CUST_1101,2023-05-12,annual,Pro,1440,1152.0,initial
ORD_1003,CUST_1101,2024-05-01,annual,Pro,1440,1152.0,renewal
ORD_1004,CUST_1102,2022-01-17,annual,Pro,1440,1152.0,initial
ORD_1005,CUST_1103,2023-05-13,annual,Pro,1440,1152.0,initial
ORD_1006,CUST_1103,2024-05-01,annual,Pro,1440,1152.0,renewal
ORD_1007,CUST_1104,2022-10-24,annual,Basic,600,450.0,initial
ORD_1008,CUST_1104,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1009,CUST_1104,2024-10-01,annual,Pro,1440,1152.0,renewal
ORD_1010,CUST_1105,2022-04-07,monthly,Enterprise,315,267.75,initial
ORD_1011,CUST_1105,2022-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1012,CUST_1105,2022-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1013,CUST_1105,2022-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1014,CUST_1105,2022-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1015,CUST_1105,2022-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1016,CUST_1105,2022-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1017,CUST_1105,2022-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1018,CUST_1105,2022-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1019,CUST_1105,2023-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1020,CUST_1105,2023-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1021,CUST_1105,2023-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1022,CUST_1105,2023-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1023,CUST_1105,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1024,CUST_1105,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1025,CUST_1105,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1026,CUST_1105,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1027,CUST_1105,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1028,CUST_1105,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1029,CUST_1105,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1030,CUST_1105,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1031,CUST_1105,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1032,CUST_1105,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1033,CUST_1105,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1034,CUST_1105,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1035,CUST_1105,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1036,CUST_1105,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1037,CUST_1105,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1038,CUST_1105,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1039,CUST_1105,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1040,CUST_1105,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1041,CUST_1105,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_1042,CUST_1105,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_1043,CUST_1106,2022-12-09,annual,Pro,1440,1152.0,initial
ORD_1044,CUST_1106,2023-12-01,annual,Basic,600,450.0,renewal
ORD_1045,CUST_1106,2024-12-01,annual,Basic,600,450.0,renewal
ORD_1046,CUST_1107,2022-04-13,monthly,Pro,135,108.0,initial
ORD_1047,CUST_1107,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_1048,CUST_1107,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_1049,CUST_1107,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_1050,CUST_1107,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1051,CUST_1107,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1052,CUST_1107,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1053,CUST_1108,2022-06-20,annual,Pro,1440,1152.0,initial
ORD_1054,CUST_1108,2023-06-01,annual,Pro,1440,1152.0,renewal
ORD_1055,CUST_1109,2022-07-10,monthly,Pro,135,108.0,initial
ORD_1056,CUST_1109,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1057,CUST_1109,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1058,CUST_1109,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1059,CUST_1109,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1060,CUST_1109,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_1061,CUST_1109,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_1062,CUST_1109,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1063,CUST_1109,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1064,CUST_1109,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1065,CUST_1109,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_1066,CUST_1109,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_1067,CUST_1109,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_1068,CUST_1109,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_1069,CUST_1109,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1070,CUST_1109,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1071,CUST_1109,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1072,CUST_1110,2023-03-21,annual,Pro,1440,1152.0,initial
ORD_1073,CUST_1110,2024-03-01,annual,Enterprise,3600,3060.0,renewal
ORD_1074,CUST_1111,2022-10-17,annual,Basic,600,450.0,initial
ORD_1075,CUST_1111,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1076,CUST_1111,2024-10-01,annual,Basic,600,450.0,renewal
ORD_1077,CUST_1112,2022-12-23,annual,Basic,600,450.0,initial
ORD_1078,CUST_1112,2023-12-01,annual,Basic,600,450.0,renewal
ORD_1079,CUST_1113,2022-09-24,monthly,Enterprise,315,267.75,initial
ORD_1080,CUST_1113,2022-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1081,CUST_1113,2022-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1082,CUST_1113,2022-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1083,CUST_1113,2023-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1084,CUST_1113,2023-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1085,CUST_1113,2023-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1086,CUST_1113,2023-04-01,monthly,Enterprise,315,267.75,recurring
